Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HomeTeam_Wins,HomeTeam_Draws,HomeTeam_Losses,HomeTeam_AvgGoalsScored,HomeTeam_AvgGoalsConceded,HomeTeam_AvgShots,HomeTeam_AvgShotsConceded,HomeTeam_AvgCorners,HomeTeam_AvgCornersConceded,HomeTeam_AvgFouls,HomeTeam_PrevSeasonRank,AwayTeam_Wins,AwayTeam_Draws,AwayTeam_Losses,AwayTeam_AvgGoalsScored,AwayTeam_AvgGoalsConceded,AwayTeam_AvgShots,AwayTeam_AvgShotsConceded,AwayTeam_AvgCorners,AwayTeam_AvgCornersConceded,AwayTeam_AvgFouls,AwayTeam_PrevSeasonRank
03/05/2003,Newcastle,Birmingham,1,0,H,1,0,H,D Elleray,18,4,9,2,8,4,14,12,0,2,0,1,20,5,11,1.67,1.28,12.69,12.69,6.78,5.31,11.69,4,13,8,15,1.08,1.28,9.03,10.81,4.81,5.61,13.11,0
03/05/2003,Southampton,Bolton,0,0,D,0,0,D,P Dowd,10,10,4,2,7,3,19,9,3,2,0,0,12,12,11,1.17,1.14,12.31,12.31,5.6,6.17,13.09,11,9,13,14,1.08,1.39,11.11,11.17,5.19,6.25,10.94,16
03/05/2003,West Ham,Chelsea,1,0,H,0,0,D,A D'Urso,11,8,7,3,10,8,12,15,3,1,0,0,9,11,16,1.08,1.58,10.19,10.19,5.36,5.42,12.69,7,18,10,8,1.83,1.0,12.56,8.67,5.61,4.42,11.47,6
04/05/2003,Arsenal,Leeds,2,3,A,1,1,D,A Wiley,33,11,17,6,6,2,16,16,2,1,0,0,21,9,5,2.09,1.09,12.26,12.26,6.97,4.69,12.66,1,12,5,19,1.44,1.5,10.86,12.39,4.89,6.61,14.25,5
07/05/2003,Arsenal,Southampton,6,1,H,5,1,H,U Rennie,16,13,13,5,6,10,12,16,1,1,0,0,21,9,6,2.08,1.14,12.83,12.83,6.94,4.61,12.75,1,12,13,11,1.14,1.11,12.25,12.72,5.64,6.08,13.25,11
11/05/2003,Birmingham,West Ham,2,2,D,0,0,D,G Poll,10,16,7,10,6,7,18,11,1,1,0,0,13,8,16,1.05,1.27,8.89,8.89,4.78,5.68,13.08,0,10,11,16,1.08,1.54,10.22,10.62,5.49,5.49,12.68,7
11/05/2003,Bolton,Middlesbrough,2,1,H,2,0,H,R Styles,13,6,6,3,6,5,18,18,3,2,0,1,9,14,14,1.05,1.35,11.08,11.08,5.14,6.27,10.89,16,13,10,14,1.27,1.14,10.35,12.22,5.57,5.54,12.38,12
11/05/2003,Charlton,Fulham,0,1,A,0,1,A,D Gallagher,10,17,4,7,2,4,13,14,2,3,1,0,14,7,16,1.22,1.49,9.41,9.41,5.38,7.03,12.97,13,12,9,16,1.08,1.35,9.38,10.81,5.38,6.43,12.76,14
11/05/2003,Chelsea,Liverpool,2,1,H,2,1,H,A Wiley,13,5,6,3,4,3,17,13,3,1,0,1,18,10,9,1.78,1.0,12.43,12.43,5.68,4.57,11.57,6,18,10,9,1.62,1.05,13.51,8.7,6.03,5.24,10.57,2
11/05/2003,Everton,Man United,1,2,A,1,1,D,M Riley,8,17,4,12,6,6,16,15,5,3,0,0,17,8,12,1.27,1.27,11.59,11.59,6.86,5.46,13.92,15,24,8,5,1.95,0.89,13.89,9.19,7.08,4.43,11.27,3
11/05/2003,Leeds,Aston Villa,3,1,H,1,1,D,M Halsey,11,18,5,6,1,8,18,14,0,1,0,0,13,5,19,1.49,1.51,10.86,10.86,4.81,6.59,14.3,5,12,9,16,1.11,1.19,12.54,11.97,6.27,5.78,13.51,9
11/05/2003,Man City,Southampton,0,1,A,0,1,A,M Dean,17,6,7,3,10,4,14,14,3,4,0,0,15,6,16,1.27,1.43,11.46,11.46,6.27,5.89,11.65,0,12,13,12,1.14,1.24,12.27,12.81,5.76,6.08,13.32,11
11/05/2003,Sunderland,Arsenal,0,4,A,0,2,A,P Durkin,7,20,3,13,6,10,16,12,1,0,0,0,4,7,26,0.57,1.65,8.57,8.57,5.68,7.54,13.89,17,22,9,6,2.19,1.14,12.92,8.14,6.92,4.76,12.73,1
11/05/2003,Tottenham,Blackburn,0,4,A,0,2,A,A D'Urso,11,13,7,9,6,3,9,12,1,1,1,0,14,8,15,1.38,1.57,10.41,10.41,5.86,6.11,12.95,8,15,12,10,1.3,1.16,11.24,11.41,5.7,5.7,13.97,10
11/05/2003,West Brom,Newcastle,2,2,D,0,1,A,G Barber,8,14,3,9,2,8,9,8,0,0,0,0,6,7,24,0.73,1.7,9.92,9.92,4.65,6.24,13.54,0,21,5,11,1.65,1.24,12.84,11.0,6.81,5.27,11.76,4
16/08/2003,Arsenal,Everton,2,1,H,1,0,H,M Halsey,11,13,5,7,6,9,8,15,1,3,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
16/08/2003,Birmingham,Tottenham,1,0,H,1,0,H,R Styles,10,15,5,7,1,4,20,27,3,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
16/08/2003,Blackburn,Wolves,5,1,H,2,0,H,J Winter,25,8,13,5,6,2,8,14,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16/08/2003,Fulham,Middlesbrough,3,2,H,1,1,D,G Poll,17,8,9,5,7,6,18,16,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
16/08/2003,Leicester,Southampton,2,2,D,2,0,H,M Riley,12,13,7,10,2,7,27,15,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
16/08/2003,Man United,Bolton,4,0,H,1,0,H,P Durkin,13,15,6,5,8,4,12,8,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
16/08/2003,Portsmouth,Aston Villa,2,1,H,1,0,H,G Barber,4,9,3,5,7,9,18,22,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
17/08/2003,Charlton,Man City,0,3,A,0,2,A,M Dean,10,14,5,8,4,7,12,16,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
17/08/2003,Leeds,Newcastle,2,2,D,1,1,D,R Martin,8,19,3,10,4,8,19,16,4,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17/08/2003,Liverpool,Chelsea,1,2,A,0,1,A,S Bennett,12,10,7,6,8,6,13,12,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
23/08/2003,Bolton,Blackburn,2,2,D,2,0,H,A D'Urso,16,10,10,5,9,2,11,15,2,4,0,1,0,0,1,0.0,4.0,15.0,15.0,4.0,8.0,8.0,17,1,0,0,5.0,1.0,25.0,8.0,6.0,2.0,8.0,6
23/08/2003,Chelsea,Leicester,2,1,H,2,1,H,R Styles,17,5,7,1,7,2,12,18,0,3,1,2,1,0,0,2.0,1.0,10.0,10.0,6.0,8.0,12.0,4,0,1,0,2.0,2.0,12.0,13.0,2.0,7.0,27.0,0
23/08/2003,Everton,Fulham,3,1,H,3,0,H,N Barry,10,23,8,15,4,10,15,14,2,4,0,0,0,0,1,1.0,2.0,13.0,13.0,9.0,6.0,15.0,7,1,0,0,3.0,2.0,17.0,8.0,7.0,6.0,18.0,13
23/08/2003,Man City,Portsmouth,1,1,D,0,1,A,M Messias,21,4,11,2,11,7,8,22,2,3,0,0,1,0,0,3.0,0.0,14.0,14.0,7.0,4.0,16.0,9,1,0,0,2.0,1.0,4.0,9.0,7.0,9.0,18.0,0
23/08/2003,Newcastle,Man United,1,2,A,1,0,H,U Rennie,7,11,5,8,2,4,18,14,2,2,0,0,0,1,0,2.0,2.0,19.0,19.0,8.0,4.0,16.0,3,1,0,0,4.0,0.0,13.0,15.0,8.0,4.0,12.0,1
23/08/2003,Southampton,Birmingham,0,0,D,0,0,D,Graham Barber,14,12,7,5,2,7,15,19,3,1,0,0,0,1,0,2.0,2.0,13.0,13.0,7.0,2.0,15.0,8,1,0,0,1.0,0.0,10.0,15.0,1.0,4.0,20.0,14
23/08/2003,Tottenham,Leeds,2,1,H,1,1,D,S Dunn,20,5,4,2,6,0,14,14,1,2,0,0,0,0,1,0.0,1.0,15.0,15.0,4.0,1.0,27.0,10,0,1,0,2.0,2.0,8.0,19.0,4.0,8.0,19.0,15
23/08/2003,Wolves,Charlton,0,4,A,0,4,A,P Dowd,10,8,4,6,5,2,11,7,2,1,0,1,0,0,1,1.0,5.0,8.0,8.0,2.0,6.0,14.0,0,0,0,1,0.0,3.0,10.0,14.0,4.0,7.0,12.0,11
24/08/2003,Aston Villa,Liverpool,0,0,D,0,0,D,P Durkin,14,15,9,9,8,9,16,7,0,1,0,0,0,0,1,1.0,2.0,9.0,9.0,9.0,7.0,22.0,16,0,0,1,1.0,2.0,12.0,10.0,8.0,6.0,13.0,5
24/08/2003,Middlesbrough,Arsenal,0,4,A,0,3,A,D Gallagher,10,14,4,10,3,5,11,7,1,0,0,0,0,0,1,2.0,3.0,8.0,8.0,6.0,7.0,16.0,12,1,0,0,2.0,1.0,11.0,13.0,6.0,9.0,8.0,2
25/08/2003,Blackburn,Man City,2,3,A,1,1,D,A Wiley,14,13,10,5,9,0,14,10,2,1,0,0,1,1,0,3.5,1.5,17.5,17.5,4.0,5.5,11.5,6,1,1,0,2.0,0.5,17.5,7.0,9.0,5.5,12.0,9
26/08/2003,Charlton,Everton,2,2,D,1,1,D,S Dunn,10,13,4,4,6,8,8,8,1,1,0,0,1,0,1,2.0,1.5,9.0,9.0,3.0,6.0,9.5,11,1,0,1,2.0,1.5,11.5,17.0,6.5,8.0,15.0,7
26/08/2003,Leeds,Southampton,0,0,D,0,0,D,P Durkin,15,14,6,8,6,10,10,11,2,3,0,0,0,1,1,1.5,2.0,6.5,6.5,2.0,7.0,16.5,15,0,2,0,1.0,1.0,13.5,12.0,4.5,4.5,15.0,8
26/08/2003,Leicester,Middlesbrough,0,0,D,0,0,D,G Barber,12,13,4,3,6,4,17,16,3,2,0,0,0,1,1,1.5,2.0,8.5,8.5,2.0,7.0,22.5,0,0,0,2,1.0,3.5,9.0,15.5,4.5,6.0,13.5,12
26/08/2003,Portsmouth,Bolton,4,0,H,0,0,D,D Gallagher,13,13,8,4,0,4,12,14,2,4,0,0,1,1,0,1.5,1.0,4.0,4.0,7.0,10.0,20.0,0,0,1,1,1.0,3.0,15.5,11.5,6.5,5.0,9.5,17
27/08/2003,Arsenal,Aston Villa,2,0,H,0,0,D,M Dean,14,6,6,3,2,6,16,16,3,4,0,0,2,0,0,3.0,0.5,12.5,12.5,5.5,6.0,7.5,2,0,1,1,0.5,1.0,11.5,9.5,8.5,8.0,19.0,16
27/08/2003,Liverpool,Tottenham,0,0,D,0,0,D,U Rennie,22,9,10,4,8,5,20,27,2,5,0,0,0,1,1,0.5,1.0,13.5,13.5,8.5,7.0,10.0,5,1,0,1,1.0,1.0,17.5,7.5,5.0,0.5,20.5,10
27/08/2003,Man United,Wolves,1,0,H,0,0,D,G Poll,14,12,5,2,10,2,6,12,2,2,0,0,2,0,0,3.0,0.5,12.0,12.0,6.0,3.0,13.0,1,0,0,2,0.5,4.5,9.0,16.5,3.5,4.0,12.5,0
30/08/2003,Aston Villa,Leicester,3,1,H,3,0,H,S Bennett,10,5,8,4,11,1,18,17,1,2,0,1,0,1,2,0.33,1.33,9.67,9.67,7.67,6.0,18.0,16,0,2,1,1.0,1.33,9.67,14.33,3.33,6.0,20.67,0
30/08/2003,Bolton,Charlton,0,0,D,0,0,D,A Wiley,13,7,9,1,12,3,18,16,4,2,0,0,0,1,2,0.67,3.33,14.67,14.67,5.67,3.33,11.0,17,1,1,1,2.0,1.67,9.33,12.33,4.0,6.67,9.0,11
30/08/2003,Chelsea,Blackburn,2,2,D,1,1,D,M Dean,12,7,5,4,3,4,11,19,0,4,0,0,2,0,0,2.0,1.0,13.5,13.5,6.5,5.0,12.0,4,1,1,1,3.0,2.0,16.33,12.33,5.67,3.67,12.33,6
30/08/2003,Everton,Liverpool,0,3,A,0,1,A,M Riley,11,18,5,11,9,5,22,17,3,3,0,0,1,1,1,2.0,1.67,12.0,12.0,7.0,7.33,12.67,7,0,2,1,0.33,0.67,16.33,11.0,8.33,6.33,13.33,5
30/08/2003,Middlesbrough,Leeds,2,3,A,0,1,A,N Barry,27,8,16,4,6,3,17,21,2,3,0,0,0,1,2,0.67,2.33,10.33,10.33,4.33,6.0,14.33,12,0,2,1,1.0,1.33,9.33,17.67,3.33,8.0,14.33,15
30/08/2003,Newcastle,Birmingham,0,1,A,0,0,D,M Messias,19,7,10,3,9,6,15,15,2,1,0,0,0,1,1,1.5,2.0,13.0,13.0,5.0,4.0,17.0,3,1,1,0,0.5,0.0,11.0,14.5,4.0,3.0,19.5,14
30/08/2003,Tottenham,Fulham,0,3,A,0,1,A,J Winter,18,9,6,5,9,4,15,13,0,2,0,0,1,1,1,0.67,0.67,14.67,14.67,5.0,3.0,22.67,10,1,0,1,2.0,2.5,20.0,9.0,8.5,5.0,16.0,13
30/08/2003,Wolves,Portsmouth,0,0,D,0,0,D,A D'Urso,11,9,2,2,4,6,15,16,3,5,0,0,0,0,3,0.33,3.33,10.0,10.0,3.0,6.0,12.33,0,2,1,0,2.33,0.67,7.0,14.33,4.67,8.0,17.33,0
31/08/2003,Man City,Arsenal,1,2,A,1,0,H,G Poll,11,10,7,5,5,5,12,11,4,3,0,0,2,1,0,2.33,1.0,16.0,16.0,6.0,6.67,11.33,9,3,0,0,2.67,0.33,13.0,9.67,4.33,6.0,10.33,2
31/08/2003,Southampton,Man United,1,0,H,0,0,D,M Halsey,12,10,5,9,9,5,8,10,1,0,0,0,0,3,0,0.67,0.67,13.67,13.67,6.33,5.0,13.67,8,3,0,0,2.33,0.33,12.67,11.33,7.33,2.67,10.67,1
13/09/2003,Arsenal,Portsmouth,1,1,D,1,1,D,A Wiley,12,8,7,2,7,1,11,19,2,3,0,0,4,0,0,2.5,0.5,12.25,12.25,4.5,5.75,10.5,2,2,2,0,1.75,0.5,7.5,13.5,5.0,7.0,17.0,0
13/09/2003,Blackburn,Liverpool,1,3,A,1,1,D,N Barry,8,21,5,14,5,10,13,11,2,2,1,0,1,2,1,2.75,2.0,14.0,14.0,5.25,3.5,14.0,6,1,2,1,1.0,0.5,16.75,11.0,7.5,7.0,14.25,5
13/09/2003,Bolton,Middlesbrough,2,0,H,1,0,H,P Dowd,13,7,8,6,10,1,17,14,3,3,0,0,0,2,2,0.5,2.5,14.25,14.25,7.25,3.25,12.75,17,0,1,3,1.0,2.5,14.5,12.75,4.75,5.25,15.0,12
13/09/2003,Charlton,Man United,0,2,A,0,0,D,M Riley,8,14,3,9,3,3,19,18,2,2,1,0,1,2,1,1.5,1.25,8.75,8.75,3.75,8.0,10.75,11,3,0,1,1.75,0.5,12.0,11.5,6.75,4.25,10.5,1
13/09/2003,Chelsea,Tottenham,4,2,H,2,1,H,G Poll,12,9,6,3,10,3,16,20,1,4,0,0,2,1,0,2.0,1.33,13.0,13.0,5.33,4.67,11.67,4,1,1,2,0.5,1.25,15.5,11.5,6.0,3.25,20.75,10
13/09/2003,Everton,Newcastle,2,2,D,0,0,D,R Styles,9,4,7,2,6,3,20,21,5,5,1,1,1,1,2,1.5,2.0,11.75,11.75,7.5,6.75,15.0,7,0,1,2,1.0,1.67,15.0,8.67,6.33,4.67,16.33,3
13/09/2003,Southampton,Wolves,2,0,H,1,0,H,U Rennie,15,10,10,3,7,3,16,20,3,5,0,0,1,3,0,0.75,0.5,13.25,13.25,7.0,5.0,12.25,8,0,1,3,0.25,2.5,10.25,14.0,3.25,6.0,13.0,0
14/09/2003,Birmingham,Fulham,2,2,D,1,1,D,S Dunn,15,8,9,6,8,1,16,21,1,4,1,1,2,1,0,0.67,0.0,9.67,9.67,4.67,5.0,18.0,14,2,0,1,2.33,1.67,16.33,12.0,7.0,6.33,15.0,13
14/09/2003,Man City,Aston Villa,4,1,H,0,1,A,M Halsey,17,8,9,4,4,3,11,11,0,1,0,0,2,1,1,2.0,1.25,14.75,14.75,5.75,6.25,11.5,9,1,1,2,1.0,1.25,9.75,9.5,8.5,4.75,18.0,16
15/09/2003,Leicester,Leeds,4,0,H,2,0,H,J Winter,19,14,11,2,9,5,10,10,0,2,0,0,0,2,2,1.0,1.75,8.5,8.5,2.75,7.25,19.75,0,1,2,1,1.5,1.5,9.0,20.0,3.25,7.5,16.0,15
20/09/2003,Aston Villa,Charlton,2,1,H,1,0,H,C Foy,15,8,6,3,10,2,13,13,3,2,0,0,1,1,3,1.0,1.8,9.4,9.4,7.4,4.6,16.6,16,1,2,2,1.2,1.4,8.6,12.8,3.6,7.0,12.4,11
20/09/2003,Fulham,Man City,2,2,D,0,0,D,P Dowd,13,7,9,6,2,4,14,19,2,5,0,0,2,1,1,2.25,1.75,14.25,14.25,5.5,6.75,16.5,13,3,1,1,2.4,1.2,15.2,9.2,5.4,5.6,11.4,9
20/09/2003,Leeds,Birmingham,0,2,A,0,0,D,D Gallagher,12,7,6,3,6,1,15,14,4,2,1,0,1,2,2,1.2,2.0,10.0,10.0,3.6,7.8,14.8,15,2,2,0,1.0,0.5,11.0,14.0,5.5,4.0,17.5,14
20/09/2003,Liverpool,Leicester,2,1,H,1,0,H,M Halsey,19,9,8,3,4,4,10,9,0,0,0,0,2,2,1,1.4,0.6,17.6,17.6,8.0,6.6,13.6,5,1,2,2,1.6,1.4,10.6,13.4,4.0,6.8,17.8,0
20/09/2003,Newcastle,Bolton,0,0,D,0,0,D,Graham Barber,14,8,7,6,7,5,15,12,1,1,0,0,0,2,2,1.25,1.75,12.25,12.25,5.5,5.0,17.5,3,1,2,2,0.8,2.0,14.0,10.0,7.8,2.8,13.6,17
20/09/2003,Portsmouth,Blackburn,1,2,A,0,2,A,P Durkin,9,12,6,10,7,6,17,18,2,3,0,0,2,3,0,1.6,0.6,7.6,7.6,4.2,7.0,17.4,0,1,2,2,2.4,2.2,12.8,14.0,5.2,4.8,13.8,6
20/09/2003,Tottenham,Southampton,1,3,A,0,2,A,A D'Urso,13,12,6,10,4,7,15,14,1,1,0,0,1,1,3,0.8,1.8,14.2,14.2,5.4,4.6,20.6,10,2,3,0,1.0,0.4,13.6,11.8,7.0,4.6,13.0,8
20/09/2003,Wolves,Chelsea,0,5,A,0,2,A,M Messias,8,14,4,8,1,3,15,15,2,3,0,0,0,1,4,0.2,2.4,10.2,10.2,3.2,6.2,14.4,0,3,1,0,2.5,1.5,12.75,8.25,6.5,4.25,12.75,4
21/09/2003,Man United,Arsenal,0,0,D,0,0,D,S Bennett,9,6,7,1,4,3,11,15,4,3,0,1,4,0,1,1.8,0.4,12.4,12.4,6.0,4.0,12.0,1,4,1,0,2.2,0.6,12.2,9.6,5.0,4.8,10.6,2
21/09/2003,Middlesbrough,Everton,1,0,H,1,0,H,A Wiley,9,9,4,5,4,6,12,14,2,3,0,0,0,1,4,0.8,2.4,13.0,13.0,4.0,6.2,14.8,12,1,2,2,1.6,2.0,11.2,13.2,7.2,6.0,16.0,7
26/09/2003,Arsenal,Newcastle,3,2,H,1,1,D,M Riley,11,5,7,4,3,4,13,17,0,1,0,0,4,2,0,1.83,0.5,11.17,11.17,4.67,4.67,11.33,2,0,3,2,1.0,1.4,12.6,8.6,5.8,5.0,17.0,3
27/09/2003,Birmingham,Portsmouth,2,0,H,1,0,H,S Bennett,7,10,5,5,4,4,10,16,1,3,0,0,3,2,0,1.2,0.4,10.2,10.2,4.6,4.4,16.8,14,2,3,1,1.5,0.83,7.83,13.0,4.67,6.83,17.33,0
27/09/2003,Bolton,Wolves,1,1,D,0,1,A,M Dean,22,8,14,4,12,3,16,4,2,0,0,0,1,3,2,0.67,1.67,13.0,13.0,7.33,3.5,13.33,17,0,1,5,0.17,2.83,9.83,14.17,2.83,5.67,14.5,0
27/09/2003,Chelsea,Aston Villa,1,0,H,1,0,H,J Winter,10,7,5,1,6,5,7,9,0,2,0,0,4,1,0,3.0,1.2,13.0,13.0,5.8,3.6,13.2,4,2,1,3,1.17,1.67,10.33,10.5,7.83,4.17,16.0,16
27/09/2003,Leicester,Man United,1,4,A,0,3,A,G Poll,10,11,4,9,7,3,7,11,0,0,0,0,1,2,3,1.5,1.5,10.33,10.33,4.0,6.33,16.33,0,4,1,1,1.5,0.33,11.83,10.0,5.67,3.83,11.83,1
27/09/2003,Southampton,Middlesbrough,0,1,A,0,1,A,B Knight,10,12,6,9,4,4,12,19,4,3,1,0,3,3,0,1.33,0.5,13.33,13.33,7.0,4.5,13.17,8,1,1,4,0.83,2.0,12.33,12.17,4.0,6.17,14.33,12
28/09/2003,Blackburn,Fulham,0,2,A,0,1,A,M Messias,6,7,0,2,5,5,14,11,2,4,0,0,2,2,2,2.33,2.0,12.67,12.67,5.33,5.17,14.5,6,2,2,1,2.2,1.8,14.0,11.6,4.8,6.2,16.0,13
28/09/2003,Charlton,Liverpool,3,2,H,2,1,H,R Styles,14,17,5,9,7,5,11,9,2,1,0,0,1,2,3,1.17,1.5,8.5,8.5,3.33,7.5,12.5,11,3,2,1,1.5,0.67,17.83,10.17,7.33,6.17,13.0,5
28/09/2003,Everton,Leeds,4,0,H,3,0,H,P Durkin,20,6,9,2,11,4,11,15,0,2,0,0,1,2,3,1.33,1.83,10.83,10.83,7.0,5.67,15.67,7,1,2,3,1.0,2.0,10.33,17.67,4.0,6.67,14.83,15
28/09/2003,Man City,Tottenham,0,0,D,0,0,D,N Barry,21,4,10,2,6,6,7,15,2,1,0,0,3,2,1,2.33,1.33,13.83,13.83,5.17,5.0,12.67,9,1,1,4,0.83,2.0,14.0,11.67,5.17,5.0,19.67,10
04/10/2003,Fulham,Leicester,2,0,H,1,0,H,C Foy,16,8,8,4,4,4,14,10,2,1,0,0,3,2,1,2.17,1.5,12.83,12.83,4.83,6.0,15.17,13,1,2,4,1.43,1.86,10.29,13.86,4.43,5.86,15.0,0
04/10/2003,Leeds,Blackburn,2,1,H,2,0,H,U Rennie,15,17,5,9,2,5,18,20,3,1,0,0,1,2,4,0.86,2.29,9.71,9.71,4.0,7.29,14.86,15,2,2,3,2.0,2.0,11.71,12.29,5.29,5.14,14.43,6
04/10/2003,Liverpool,Arsenal,1,2,A,1,1,D,G Barber,13,12,7,8,11,3,12,20,2,2,0,0,3,2,2,1.57,1.0,17.71,17.71,7.0,6.29,12.43,5,5,2,0,2.0,0.71,11.14,8.86,4.43,4.57,11.57,2
04/10/2003,Man United,Birmingham,3,0,H,1,0,H,M Dean,10,5,8,2,5,1,13,11,0,1,0,1,5,1,1,1.86,0.43,11.71,11.71,5.29,4.29,11.71,1,4,2,0,1.33,0.33,9.67,13.0,4.5,4.33,15.67,14
04/10/2003,Newcastle,Southampton,1,0,H,1,0,H,P Dowd,14,7,9,4,8,4,14,10,3,2,0,0,0,3,3,1.17,1.67,11.33,11.33,5.5,4.67,17.0,3,3,3,1,1.14,0.57,12.86,12.0,6.57,4.43,13.0,8
04/10/2003,Portsmouth,Charlton,1,2,A,1,0,H,G Poll,16,11,8,6,6,9,20,14,3,2,0,0,2,3,2,1.29,1.0,8.14,8.14,4.57,6.43,17.14,0,2,2,3,1.43,1.57,9.29,13.71,3.86,7.14,12.29,11
04/10/2003,Tottenham,Everton,3,0,H,1,0,H,D Gallagher,13,12,7,4,2,6,15,14,2,2,0,0,1,2,4,0.71,1.71,12.57,12.57,5.29,5.14,19.0,10,2,2,3,1.71,1.57,12.14,11.57,7.57,5.43,15.0,7
04/10/2003,Wolves,Man City,1,0,H,0,0,D,J Winter,8,9,4,5,3,10,13,7,3,2,0,0,0,2,5,0.29,2.57,9.57,9.57,2.86,6.57,13.0,0,3,3,1,2.0,1.14,14.86,9.0,5.29,5.14,11.86,9
05/10/2003,Aston Villa,Bolton,1,1,D,0,0,D,R Styles,14,15,8,5,9,5,14,16,1,5,0,0,2,1,4,1.0,1.57,9.86,9.86,7.43,4.43,15.0,16,1,4,2,0.71,1.57,14.29,10.29,8.0,3.43,13.71,17
05/10/2003,Middlesbrough,Chelsea,1,2,A,0,1,A,M Halsey,15,10,6,6,2,8,14,18,1,2,0,0,2,1,4,0.86,1.71,12.29,12.29,4.0,5.86,15.0,12,5,1,0,2.67,1.0,12.5,8.0,5.83,3.83,12.17,4
14/10/2003,Birmingham,Chelsea,0,0,D,0,0,D,N Barry,6,13,2,8,2,18,10,14,2,4,0,0,4,2,1,1.14,0.71,9.0,9.0,4.0,4.43,15.0,14,6,1,0,2.57,1.0,12.14,9.0,6.14,3.57,13.0,4
18/10/2003,Arsenal,Chelsea,2,1,H,1,1,D,P Durkin,13,7,9,3,6,3,11,13,1,2,0,0,6,2,0,2.0,0.75,11.25,11.25,4.25,5.38,12.62,2,6,2,0,2.25,0.88,12.25,8.62,7.62,3.38,13.12,4
18/10/2003,Fulham,Wolves,0,0,D,0,0,D,H Webb,9,14,4,6,4,11,12,11,2,2,0,0,4,2,1,2.14,1.29,13.29,13.29,4.71,5.71,15.0,13,1,2,5,0.38,2.25,9.38,14.5,2.88,7.0,13.0,0
18/10/2003,Leeds,Man United,0,1,A,0,0,D,G Poll,3,18,2,10,7,2,19,8,4,1,0,0,2,2,4,1.0,2.12,10.38,10.38,3.75,7.0,15.25,15,6,1,1,2.0,0.38,11.5,9.38,5.25,3.88,11.88,1
18/10/2003,Man City,Bolton,6,2,H,1,1,D,S Bennett,16,12,13,8,7,4,11,8,1,1,1,0,3,3,2,1.75,1.12,14.12,14.12,5.88,4.88,11.25,9,1,5,2,0.75,1.5,14.38,10.75,7.62,4.12,14.0,17
18/10/2003,Middlesbrough,Newcastle,0,1,A,0,1,A,A Wiley,11,4,7,3,8,2,17,12,3,3,0,0,2,1,5,0.88,1.75,12.62,12.62,3.75,6.12,14.88,12,1,3,3,1.14,1.43,11.71,8.71,5.86,4.57,16.57,3
18/10/2003,Portsmouth,Liverpool,1,0,H,1,0,H,S Dunn,10,13,6,7,5,3,22,10,2,2,0,0,2,3,3,1.25,1.12,9.12,9.12,4.75,6.75,17.5,0,3,2,3,1.5,1.12,17.12,10.88,7.5,5.88,12.38,5
19/10/2003,Birmingham,Aston Villa,0,0,D,0,0,D,M Riley,4,2,3,1,3,4,16,20,2,1,0,0,4,3,1,1.0,0.62,8.62,8.62,3.75,6.12,14.38,14,2,2,4,1.0,1.5,10.38,11.0,7.62,4.5,14.88,16
19/10/2003,Everton,Southampton,0,0,D,0,0,D,M Messias,13,19,6,7,8,6,11,6,1,2,0,0,2,2,4,1.5,1.75,12.12,12.12,7.38,5.0,14.88,7,3,3,2,1.0,0.62,12.12,12.25,6.25,4.88,12.62,8
19/10/2003,Leicester,Tottenham,1,2,A,1,0,H,A D'Urso,22,7,15,4,5,1,12,19,3,3,0,0,1,2,5,1.25,1.88,10.0,10.0,4.38,5.62,14.38,0,2,2,4,1.0,1.5,12.62,12.88,4.88,5.25,18.5,10
